"","genotype","Tmem119","Gabbr1","Gabbr2","Cd164","Clec4a3","Ecscr","Fcrls","Gpr34","Laptm4a","Laptm5","P2ry12","P2ry13","Ppib","Selenok","Selenop","Tmem14c","Trem2","Tspan3","Tspan4","Tspan7","C1qc","Tmsb4x","Rps29","Ftl1","mt_Nd2","mt_Co3"
"2198","ctr",38.0001939320242,9.82763636173042,5.89658181703822,9.17246060428169,0.655175757448694,8.51728484683302,15.06904242132,11.1379878766278,9.82763636173042,35.3794909022294,46.5174787788572,11.7931636340765,0.655175757448694,2.62070302979477,24.8966787830503,1.31035151489738,5.24140605958955,7.20693333193562,1.96552727234608,0,22.9311515107043,20.9656242383582,15.06904242132,13.1035151489738,6.05070536222048,21.6537618881641
"2199","ctr",84.3851473139647,5.62567648759764,11.2513529751952,0,5.62567648759764,0,11.2513529751952,16.8770294627929,16.8770294627929,151.893265165136,78.7594708263668,11.2513529751952,0,5.62567648759764,67.5081178511714,5.62567648759764,0,28.1283824379882,0,0,56.2567648759764,67.5081178511714,61.8824413635739,22.5027059503905,22.2338548710483,59.900684307288
"2200","ctr",41.3603526023086,10.6052186159766,9.54469675437887,12.7262623391718,3.18156558479296,2.12104372319531,7.42365303118358,4.24208744639062,23.3314809551484,37.1182651559179,25.4525246783437,11.6657404775742,1.06052186159766,8.48417489278124,13.7867842007695,5.30260930798828,10.6052186159766,42.4208744639062,1.06052186159766,0,29.6946121247343,29.6946121247343,29.6946121247343,23.3314809551484,10.0399286480891,40.0440010520377
"2201","ctr",35.6645052577872,27.2728569618373,26.5735529371748,12.5874724439249,0.699304024662496,4.19582414797497,15.3846885425749,13.2867764685874,21.6784247645374,48.9512817263746,35.6645052577872,11.1888643945999,1.39860804932499,3.49652012331248,23.0770328138623,4.89512817263746,5.59443219729996,34.9652012331248,1.39860804932499,2.09791207398748,29.3707690358248,30.0700730604873,25.1749448878498,20.2798167152124,9.08198024997602,32.4473640853677
"2202","ctr",41.9853593091206,15.0513552240244,13.4670020425481,0.792176590738126,0,7.1295893166431,10.2982956795956,11.8826488610719,6.337412725905,33.2714168110013,29.3105338573106,7.1295893166431,0,3.1687063629525,11.8826488610719,1.58435318147625,10.2982956795956,10.2982956795956,1.58435318147625,0.792176590738126,22.1809445406675,20.5965913591913,16.6357084055006,17.4278849962387,6.59209749982733,21.5682514000929
"2203","ctr",44.3004823540755,5.21182145342065,3.90886609006549,2.60591072671032,1.30295536335516,5.21182145342065,27.3620626304584,5.21182145342065,13.0295536335516,44.3004823540755,33.8768394472342,2.60591072671032,0,1.30295536335516,29.9679733571688,3.90886609006549,11.7265982701964,13.0295536335516,0,0,27.3620626304584,24.7561519037481,29.9679733571688,10.4236429068413,5.08871823069086,19.6375569065755
"2204","ctr",31.0474919253882,0.646822748445589,1.29364549689117,5.1745819875647,1.29364549689117,5.82140473601027,9.70234122668383,5.1745819875647,5.1745819875647,33.6347829191705,36.2220739129529,10.3491639751294,0,0.646822748445589,10.995986723575,0,2.58729099378235,7.11505023290146,0.646822748445589,0,21.3451506987044,14.8769232142485,18.1110369564764,7.11505023290146,4.5657988849552,13.044965953191
"2205","ctr",46.0697695332137,7.3711631253142,1.84279078132855,0,0,7.3711631253142,18.4279078132855,7.3711631253142,7.3711631253142,66.3404681278277,31.3274432825853,5.52837234398564,0,1.84279078132855,27.6418617199283,0,11.0567446879713,5.52837234398564,1.84279078132855,0,31.3274432825853,16.5851170319569,20.270698594614,7.3711631253142,5.9139210312552,25.2010853300585
"2206","ctr",48.6761088417594,10.7252443210656,1.65003758785625,6.60015035142501,1.65003758785625,6.60015035142501,14.8503382907063,9.90022552713748,9.07520673320937,47.0260712539031,44.5510148721188,13.20030070285,0,3.3000751757125,45.3760336660469,3.3000751757125,9.07520673320937,8.25018793928127,0,0,28.8756577874844,21.4504886421313,14.8503382907063,9.90022552713748,6.00578206171539,24.6588052275831
"2207","ctr",96.5025632918955,9.19072031351383,0,13.7860804702708,0,0,41.3582414108122,4.59536015675693,32.1675210972985,87.3118429783815,41.3582414108122,27.5721609405415,0,4.59536015675693,114.884003918923,4.59536015675693,22.9768007837846,13.7860804702708,0,0,91.9072031351384,22.9768007837846,13.7860804702708,4.59536015675693,16.3404114134041,47.9065377269877
"2208","ctr",44.9178385356425,2.80736490847766,2.24589192678213,2.80736490847766,0,0,9.54504068882402,8.98356770712851,2.24589192678213,43.2334195905558,27.512176103081,3.93031087186872,0,2.80736490847766,12.3524055973017,2.24589192678213,6.17620279865084,4.49178385356425,1.12294596339106,0,24.7048111946034,12.3524055973017,10.1065136705196,6.73767578034636,3.55270344748903,13.7022034894872
"2209","ctr",80.1419549734211,0,4.71423264549537,4.71423264549537,0,9.42846529099071,9.42846529099071,4.71423264549537,14.1426979364861,37.7138611639629,28.2853958729722,9.42846529099071,4.71423264549537,0,47.1423264549537,0,0,32.9996285184675,4.71423264549537,0,42.4280938094581,47.1423264549537,28.2853958729722,18.8569305819814,21.4139775112246,67.7152848622219
"2210","ctr",133.543951222118,0,0,23.8471341468068,4.76942682936136,19.0777073174454,47.6942682936136,0,28.6165609761681,95.3885365872269,28.6165609761681,23.8471341468068,0,0,52.4636951229749,9.53885365872269,0,9.53885365872269,0,0,38.1554146348908,19.0777073174454,57.2331219523361,33.3859878055295,20.040416122952,78.2940046396984
"2211","ctr",38.9652167824105,16.0445010280514,8.5952684078847,4.01112525701285,0,4.01112525701285,11.4603578771796,4.58414315087183,12.0333757710386,36.6731452069746,24.6397694359361,10.3143220894616,0.57301789385898,2.29207157543591,17.7635547096284,1.14603578771796,4.01112525701285,12.0333757710386,0.57301789385898,0,18.3365726034873,14.3254473464745,17.7635547096284,9.16828630174366,6.61723928917819,20.6648818305309
"2212","ctr",60.0699557541869,33.2530112210678,30.0349778770934,12.8721333758972,1.07267778132477,9.65410003192286,22.5262334078201,7.50874446927336,31.1076556584182,65.4333446608107,48.2705001596145,13.944811157222,0,2.14535556264953,48.2705001596145,8.58142225059813,1.07267778132477,48.2705001596145,2.14535556264953,0,39.6890779090163,34.3256890023925,34.3256890023925,20.3808778451705,14.8707895251727,51.7305725181669
"2213","ctr",38.0983743092392,9.93870634154063,9.11048081307893,7.45402975615547,0.828225528461723,4.14112764230861,11.5951573984641,8.28225528461723,12.4233829269259,52.1782082930885,37.2701487807775,6.62580422769377,0.828225528461723,1.65645105692344,28.9878934961603,1.65645105692344,4.96935317077033,5.79757869923205,0.828225528461723,0,26.5032169107751,7.45402975615547,6.62580422769377,1.65645105692344,2.65292231923688,8.67910782883496
"2214","ctr",61.3189397342131,2.55495582225888,0,0,0,2.55495582225888,2.55495582225888,20.439646578071,10.2198232890355,66.4288513787309,25.5495582225888,10.2198232890355,2.55495582225888,5.10991164451775,43.4342489784009,0,15.3297349335533,12.7747791112944,2.55495582225888,0,45.9892048006598,33.2144256893654,20.439646578071,12.7747791112944,5.47907721127595,18.8731520643276
"2215","ctr",44.7076033326835,0,2.23538016663418,8.94152066653672,2.23538016663418,0,11.1769008331709,8.94152066653672,8.94152066653672,40.2368429994153,40.2368429994153,15.6476611664393,0,4.47076033326835,35.7660826661469,0,15.6476611664393,0,2.23538016663418,0,35.7660826661469,22.3538016663418,22.3538016663418,6.70614049990253,6.65389966540829,18.8953332415337
"2216","ctr",48.3154029504606,6.26310778987452,2.68418905280337,4.47364842133895,2.68418905280337,2.68418905280337,16.999864001088,10.7367562112134,16.1051343168202,48.3154029504606,31.3155389493726,8.94729684267791,0.894729684267791,3.57891873707116,38.4733764235149,3.57891873707116,3.57891873707116,12.526215579749,0,0,25.0524311594981,27.7366202123015,21.4735124224269,12.526215579749,6.46004674067868,29.8679736877895
